trip_id,start_stop_id,arrival_time,arrival_hour,arrival_minute,stop_sequence_x,stop_lat,stop_lon,route_id,direction_id,runtime_sec,end_stop_id,next_lat,next_lon,congestion_level
8-423-014-845.2.21:065500-20-1_051F2E17-C8CA-4AD6-B640-AF5501315E9B,3767,1900-01-01 07:20:09.230769231,7,20,9,50.901542,7.182653,1400423,1,160.0,9152,50.90391,7.184945,4
8-423-014-845.2.21:065500-20-1_051F2E17-C8CA-4AD6-B640-AF5501315E9B,9152,1900-01-01 07:22:49.230769231,7,22,10,50.90391,7.184945,1400423,1,120.0,3768,50.908764,7.18939,3
8-423-014-845.2.21:065500-20-1_051F2E17-C8CA-4AD6-B640-AF5501315E9B,3768,1900-01-01 07:24:49.230769231,7,24,11,50.908764,7.18939,1400423,1,60.0,3769,50.911435,7.183941,1
8-423-014-845.2.21:065500-20-1_051F2E17-C8CA-4AD6-B640-AF5501315E9B,3769,1900-01-01 07:25:49.230769231,7,25,12,50.911435,7.183941,1400423,1,60.0,3770,50.912949,7.179131,2
8-423-014-845.2.21:065500-20-1_051F2E17-C8CA-4AD6-B640-AF5501315E9B,3770,1900-01-01 07:26:49.230769231,7,26,13,50.912949,7.179131,1400423,1,120.0,3771,50.91837,7.174618,2
8-423-014-845.2.21:065500-20-1_051F2E17-C8CA-4AD6-B640-AF5501315E9B,3771,1900-01-01 07:28:49.230769231,7,28,14,50.91837,7.174618,1400423,1,60.0,9155,50.921543,7.174641,2
8-423-014-845.2.21:065500-20-1_051F2E17-C8CA-4AD6-B640-AF5501315E9B,9155,1900-01-01 07:29:49.230769231,7,29,15,50.921543,7.174641,1400423,1,60.0,3772,50.92445,7.17608,2
8-423-014-845.2.21:065500-20-1_051F2E17-C8CA-4AD6-B640-AF5501315E9B,3772,1900-01-01 07:30:49.230769231,7,30,16,50.92445,7.17608,1400423,1,60.0,9154,50.92769,7.17656,2
8-423-014-845.2.21:065500-20-1_051F2E17-C8CA-4AD6-B640-AF5501315E9B,9154,1900-01-01 07:31:49.230769231,7,31,17,50.92769,7.17656,1400423,1,60.0,3773,50.930594,7.174826,2
8-423-014-845.2.21:065500-20-1_051F2E17-C8CA-4AD6-B640-AF5501315E9B,3773,1900-01-01 07:32:49.230769231,7,32,18,50.930594,7.174826,1400423,1,300.0,3774,50.960684,7.161992,0
8-423-014-845.2.21:065500-20-1_051F2E17-C8CA-4AD6-B640-AF5501315E9B,3774,1900-01-01 07:37:49.230769231,7,37,19,50.960684,7.161992,1400423,1,180.0,665,50.960684,7.161992,4
8-825-013-9484.2.22:070900-3-1_5B109B3D-7D0D-41E8-A41D-AF5501316928,8988,1900-01-01 07:12:00.000000000,7,12,2,50.468062,6.721826,1300825,0,180.0,9484,50.472773,6.717433,0
8-825-013-9484.2.22:070900-3-1_5B109B3D-7D0D-41E8-A41D-AF5501316928,1619,1900-01-01 07:15:00.000000000,7,15,3,50.472773,6.717433,1300825,0,60.0,8988,50.472773,6.717433,0
8-825-013-9484.2.22:070900-3-1_5B109B3D-7D0D-41E8-A41D-AF5501316928,9484,1900-01-01 07:09:00.000000000,7,9,1,50.45385,6.735874,1300825,1,135.0,8988,50.468062,6.721826,0
8-825-013-9484.2.22:070900-3-1_5B109B3D-7D0D-41E8-A41D-AF5501316928,8988,1900-01-01 07:11:15.000000000,7,11,2,50.468062,6.721826,1300825,1,165.0,1619,50.468062,6.721826,2
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3744,1900-01-01 18:27:00.000000000,18,27,3,50.992103,7.192119,1400453,0,60.0,3688,50.989094,7.194534,3
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,7051,1900-01-01 18:28:00.000000000,18,28,4,50.989094,7.194534,1400453,0,60.0,3744,50.987022,7.190579,2
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3699,1900-01-01 18:29:00.000000000,18,29,5,50.987022,7.190579,1400453,0,120.0,3700,50.987022,7.190579,2
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3699,1900-01-01 18:31:00.000000000,18,31,5,50.987022,7.190579,1400453,0,60.0,7051,50.986289,7.186658,2
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3698,1900-01-01 18:32:00.000000000,18,32,6,50.986289,7.186658,1400453,0,120.0,3699,50.988852,7.175899,4
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3697,1900-01-01 18:34:00.000000000,18,34,7,50.988852,7.175899,1400453,0,60.0,3698,50.988596,7.161051,0
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,8848,1900-01-01 18:35:00.000000000,18,35,8,50.988596,7.161051,1400453,0,60.0,3697,50.98916,7.156764,0
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3696,1900-01-01 18:36:00.000000000,18,36,9,50.98916,7.156764,1400453,0,60.0,8848,50.989249,7.152251,3
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3695,1900-01-01 18:37:00.000000000,18,37,10,50.989249,7.152251,1400453,0,60.0,3696,50.988491,7.14806,3
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3694,1900-01-01 18:38:00.000000000,18,38,11,50.988491,7.14806,1400453,0,60.0,3695,50.986322,7.143648,3
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3692,1900-01-01 18:39:00.000000000,18,39,12,50.986322,7.143648,1400453,0,60.0,3694,50.986946,7.13781,2
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3691,1900-01-01 18:40:00.000000000,18,40,13,50.986946,7.13781,1400453,0,60.0,3692,50.989348,7.138481,1
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3690,1900-01-01 18:41:00.000000000,18,41,14,50.989348,7.138481,1400453,0,120.0,3691,50.987461,7.135643,4
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3689,1900-01-01 18:43:00.000000000,18,43,15,50.987461,7.135643,1400453,0,60.0,3690,50.991588,7.12999,3
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3314,1900-01-01 18:44:00.000000000,18,44,16,50.991588,7.12999,1400453,0,120.0,3689,50.991461,7.124546,2
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,5208,1900-01-01 18:46:00.000000000,18,46,17,50.991461,7.124546,1400453,0,180.0,3314,50.991461,7.124546,4
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3688,1900-01-01 18:25:00.000000000,18,25,1,50.991605,7.188958,1400453,1,60.0,4665,50.990384,7.187902,2
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,4665,1900-01-01 18:26:00.000000000,18,26,2,50.990384,7.187902,1400453,1,60.0,3744,50.992103,7.192119,2
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3744,1900-01-01 18:27:00.000000000,18,27,3,50.992103,7.192119,1400453,1,60.0,7051,50.989094,7.194534,2
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,7051,1900-01-01 18:28:00.000000000,18,28,4,50.989094,7.194534,1400453,1,120.0,3699,50.987022,7.190579,4
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3699,1900-01-01 18:30:00.000000000,18,30,5,50.987022,7.190579,1400453,1,120.0,3698,50.986289,7.186658,4
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3698,1900-01-01 18:32:00.000000000,18,32,6,50.986289,7.186658,1400453,1,60.0,3697,50.988852,7.175899,0
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3697,1900-01-01 18:33:00.000000000,18,33,7,50.988852,7.175899,1400453,1,120.0,8848,50.988596,7.161051,1
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,8848,1900-01-01 18:35:00.000000000,18,35,8,50.988596,7.161051,1400453,1,60.0,3696,50.98916,7.156764,3
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3696,1900-01-01 18:36:00.000000000,18,36,9,50.98916,7.156764,1400453,1,60.0,3695,50.989249,7.152251,3
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3695,1900-01-01 18:37:00.000000000,18,37,10,50.989249,7.152251,1400453,1,60.0,3694,50.988491,7.14806,3
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3694,1900-01-01 18:38:00.000000000,18,38,11,50.988491,7.14806,1400453,1,60.0,3692,50.986322,7.143648,2
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3692,1900-01-01 18:39:00.000000000,18,39,12,50.986322,7.143648,1400453,1,60.0,3691,50.986946,7.13781,1
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3691,1900-01-01 18:40:00.000000000,18,40,13,50.986946,7.13781,1400453,1,60.0,3690,50.989348,7.138481,3
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3690,1900-01-01 18:41:00.000000000,18,41,14,50.989348,7.138481,1400453,1,60.0,3689,50.987461,7.135643,3
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3689,1900-01-01 18:42:00.000000000,18,42,15,50.987461,7.135643,1400453,1,180.0,3314,50.991588,7.12999,3
82-453-014-3688.2.21:182500-17-153_A9BEF1BC-EBFF-4550-ADC6-B07400E7977F,3314,1900-01-01 18:45:00.000000000,18,45,16,50.991588,7.12999,1400453,1,180.0,5208,50.991588,7.12999,4
826-923-017-2770.2.21:073900-9-104_56032FD5-8B50-48B0-822C-B03100EFD3B3,9138,1900-01-01 07:41:00.000000000,7,41,2,50.94924,6.640507,1700923,0,60.0,7602,50.951275,6.62666,3
826-923-017-2770.2.21:073900-9-104_56032FD5-8B50-48B0-822C-B03100EFD3B3,6948,1900-01-01 07:42:00.000000000,7,42,3,50.951275,6.62666,1700923,0,420.0,2770,50.960851,6.610918,2
826-923-017-2770.2.21:073900-9-104_56032FD5-8B50-48B0-822C-B03100EFD3B3,8143,1900-01-01 07:49:00.000000000,7,49,5,50.960851,6.610918,1700923,0,120.0,7190,50.963149,6.608087,1
826-923-017-2770.2.21:073900-9-104_56032FD5-8B50-48B0-822C-B03100EFD3B3,6949,1900-01-01 07:51:00.000000000,7,51,6,50.963149,6.608087,1700923,0,60.0,8143,50.966041,6.603285,2
826-923-017-2770.2.21:073900-9-104_56032FD5-8B50-48B0-822C-B03100EFD3B3,9751,1900-01-01 07:52:00.000000000,7,52,7,50.966041,6.603285,1700923,0,60.0,6949,50.969708,6.594634,2
826-923-017-2770.2.21:073900-9-104_56032FD5-8B50-48B0-822C-B03100EFD3B3,7393,1900-01-01 07:53:00.000000000,7,53,9,50.969708,6.594634,1700923,0,120.0,9751,50.969708,6.594634,2
826-923-017-2770.2.21:073900-9-104_56032FD5-8B50-48B0-822C-B03100EFD3B3,2770,1900-01-01 07:39:00.000000000,7,39,1,50.950513,6.650984,1700923,1,120.0,9138,50.94924,6.640507,2
826-923-017-2770.2.21:073900-9-104_56032FD5-8B50-48B0-822C-B03100EFD3B3,9138,1900-01-01 07:41:00.000000000,7,41,2,50.94924,6.640507,1700923,1,180.0,6948,50.951275,6.62666,3
826-923-017-2770.2.21:073900-9-104_56032FD5-8B50-48B0-822C-B03100EFD3B3,6948,1900-01-01 07:44:00.000000000,7,44,3,50.951275,6.62666,1700923,1,60.0,9757,50.951275,6.62666,1
826-923-017-2770.2.21:073900-9-104_56032FD5-8B50-48B0-822C-B03100EFD3B3,6948,1900-01-01 07:45:00.000000000,7,45,3,50.951275,6.62666,1700923,1,420.0,5864,50.954753,6.620146,4
826-923-017-2770.2.21:073900-9-104_56032FD5-8B50-48B0-822C-B03100EFD3B3,9757,1900-01-01 07:52:00.000000000,7,52,4,50.954753,6.620146,1700923,1,120.0,8143,50.960851,6.610918,2
826-923-017-2770.2.21:073900-9-104_56032FD5-8B50-48B0-822C-B03100EFD3B3,8143,1900-01-01 07:54:00.000000000,7,54,5,50.960851,6.610918,1700923,1,60.0,6949,50.963149,6.608087,2
826-923-017-2770.2.21:073900-9-104_56032FD5-8B50-48B0-822C-B03100EFD3B3,6949,1900-01-01 07:55:00.000000000,7,55,6,50.963149,6.608087,1700923,1,60.0,9751,50.966041,6.603285,2
826-923-017-2770.2.21:073900-9-104_56032FD5-8B50-48B0-822C-B03100EFD3B3,9751,1900-01-01 07:56:00.000000000,7,56,7,50.966041,6.603285,1700923,1,60.0,9422,50.970441,6.595554,0
826-923-017-2770.2.21:073900-9-104_56032FD5-8B50-48B0-822C-B03100EFD3B3,9422,1900-01-01 07:57:00.000000000,7,57,8,50.970441,6.595554,1700923,1,120.0,7393,50.970441,6.595554,4
84-149-001-261.2.22:194800-12-265_C20611D3-5519-4B59-94E4-B077012999EF,261,1900-01-01 19:48:00.000000000,19,48,1,50.938239,6.835035,100149,0,120.0,212,50.942927,6.834436,3
84-149-001-261.2.22:194800-12-265_C20611D3-5519-4B59-94E4-B077012999EF,212,1900-01-01 19:50:00.000000000,19,50,2,50.942927,6.834436,100149,0,60.0,213,50.94633,6.832363,1
84-149-001-261.2.22:194800-12-265_C20611D3-5519-4B59-94E4-B077012999EF,213,1900-01-01 19:51:00.000000000,19,51,3,50.94633,6.832363,100149,0,120.0,214,50.947135,6.84174,3
84-149-001-261.2.22:194800-12-265_C20611D3-5519-4B59-94E4-B077012999EF,214,1900-01-01 19:53:00.000000000,19,53,4,50.947135,6.84174,100149,0,60.0,896,50.95033,6.840019,2
84-149-001-261.2.22:194800-12-265_C20611D3-5519-4B59-94E4-B077012999EF,896,1900-01-01 19:54:00.000000000,19,54,5,50.95033,6.840019,100149,0,360.0,804,50.959909,6.831723,3
84-149-001-261.2.22:194800-12-265_C20611D3-5519-4B59-94E4-B077012999EF,804,1900-01-01 20:00:00.000000000,20,0,6,50.959909,6.831723,100149,0,60.0,807,50.961499,6.836833,2
84-149-001-261.2.22:194800-12-265_C20611D3-5519-4B59-94E4-B077012999EF,807,1900-01-01 20:01:00.000000000,20,1,7,50.961499,6.836833,100149,0,60.0,808,50.962964,6.840674,3
84-149-001-261.2.22:194800-12-265_C20611D3-5519-4B59-94E4-B077012999EF,808,1900-01-01 20:02:00.000000000,20,2,8,50.962964,6.840674,100149,0,60.0,809,50.965885,6.841923,2
84-149-001-261.2.22:194800-12-265_C20611D3-5519-4B59-94E4-B077012999EF,809,1900-01-01 20:03:00.000000000,20,3,9,50.965885,6.841923,100149,0,120.0,230,50.967485,6.838194,4
84-149-001-261.2.22:194800-12-265_C20611D3-5519-4B59-94E4-B077012999EF,230,1900-01-01 20:05:00.000000000,20,5,10,50.967485,6.838194,100149,0,120.0,978,50.970693,6.835874,4
84-149-001-261.2.22:194800-12-265_C20611D3-5519-4B59-94E4-B077012999EF,978,1900-01-01 20:07:00.000000000,20,7,11,50.970693,6.835874,100149,0,60.0,979,50.970693,6.835874,3
84-149-001-261.2.22:194800-12-265_C20611D3-5519-4B59-94E4-B077012999EF,212,1900-01-01 19:50:00.000000000,19,50,2,50.942927,6.834436,100149,1,180.0,791,50.94633,6.832363,4
84-149-001-261.2.22:194800-12-265_C20611D3-5519-4B59-94E4-B077012999EF,213,1900-01-01 19:53:00.000000000,19,53,3,50.94633,6.832363,100149,1,120.0,212,50.947135,6.84174,3
84-149-001-261.2.22:194800-12-265_C20611D3-5519-4B59-94E4-B077012999EF,214,1900-01-01 19:55:00.000000000,19,55,4,50.947135,6.84174,100149,1,120.0,213,50.95033,6.840019,3
84-149-001-261.2.22:194800-12-265_C20611D3-5519-4B59-94E4-B077012999EF,896,1900-01-01 19:57:00.000000000,19,57,5,50.95033,6.840019,100149,1,60.0,214,50.959909,6.831723,2
84-149-001-261.2.22:194800-12-265_C20611D3-5519-4B59-94E4-B077012999EF,804,1900-01-01 19:58:00.000000000,19,58,6,50.959909,6.831723,100149,1,360.0,896,50.961499,6.836833,3
84-149-001-261.2.22:194800-12-265_C20611D3-5519-4B59-94E4-B077012999EF,807,1900-01-01 20:04:00.000000000,20,4,7,50.961499,6.836833,100149,1,60.0,804,50.962964,6.840674,2
84-149-001-261.2.22:194800-12-265_C20611D3-5519-4B59-94E4-B077012999EF,808,1900-01-01 20:05:00.000000000,20,5,8,50.962964,6.840674,100149,1,60.0,807,50.965885,6.841923,3
84-149-001-261.2.22:194800-12-265_C20611D3-5519-4B59-94E4-B077012999EF,809,1900-01-01 20:06:00.000000000,20,6,9,50.965885,6.841923,100149,1,60.0,808,50.967485,6.838194,2
84-149-001-261.2.22:194800-12-265_C20611D3-5519-4B59-94E4-B077012999EF,230,1900-01-01 20:07:00.000000000,20,7,10,50.967485,6.838194,100149,1,120.0,809,50.969214,6.832801,4
84-149-001-261.2.22:194800-12-265_C20611D3-5519-4B59-94E4-B077012999EF,979,1900-01-01 20:09:00.000000000,20,9,12,50.969214,6.832801,100149,1,120.0,231,50.969214,6.832801,4
84-191-001-939.2.21:175800-7-265_05C83572-6E6F-4301-9DF2-B07701299798,938,1900-01-01 18:00:00.000000000,18,0,2,50.92468,7.033073,100191,0,120.0,939,50.922052,7.034409,3
84-191-001-939.2.21:175800-7-265_05C83572-6E6F-4301-9DF2-B07701299798,321,1900-01-01 18:02:00.000000000,18,2,3,50.922052,7.034409,100191,0,60.0,938,50.918111,7.048926,2
84-191-001-939.2.21:175800-7-265_05C83572-6E6F-4301-9DF2-B07701299798,937,1900-01-01 18:03:00.000000000,18,3,4,50.918111,7.048926,100191,0,120.0,321,50.9191,7.04993,1
84-191-001-939.2.21:175800-7-265_05C83572-6E6F-4301-9DF2-B07701299798,263,1900-01-01 18:05:00.000000000,18,5,5,50.9191,7.04993,100191,0,60.0,937,50.924753,7.045136,4
84-191-001-939.2.21:175800-7-265_05C83572-6E6F-4301-9DF2-B07701299798,536,1900-01-01 18:06:00.000000000,18,6,6,50.924753,7.045136,100191,0,60.0,263,50.929228,7.041239,0
84-191-001-939.2.21:175800-7-265_05C83572-6E6F-4301-9DF2-B07701299798,533,1900-01-01 18:07:00.000000000,18,7,7,50.929228,7.041239,100191,0,120.0,536,50.929228,7.041239,3
84-191-001-939.2.21:175800-7-265_05C83572-6E6F-4301-9DF2-B07701299798,939,1900-01-01 17:58:00.000000000,17,58,1,50.925824,7.035886,100191,1,120.0,938,50.92468,7.033073,3
84-191-001-939.2.21:175800-7-265_05C83572-6E6F-4301-9DF2-B07701299798,938,1900-01-01 18:00:00.000000000,18,0,2,50.92468,7.033073,100191,1,60.0,321,50.922052,7.034409,2
84-191-001-939.2.21:175800-7-265_05C83572-6E6F-4301-9DF2-B07701299798,321,1900-01-01 18:01:00.000000000,18,1,3,50.922052,7.034409,100191,1,120.0,536,50.922052,7.034409,2
84-191-001-939.2.21:175800-7-265_05C83572-6E6F-4301-9DF2-B07701299798,321,1900-01-01 18:03:00.000000000,18,3,3,50.922052,7.034409,100191,1,120.0,937,50.918111,7.048926,1
84-191-001-939.2.21:175800-7-265_05C83572-6E6F-4301-9DF2-B07701299798,937,1900-01-01 18:05:00.000000000,18,5,4,50.918111,7.048926,100191,1,60.0,263,50.9191,7.04993,4
84-191-001-939.2.21:175800-7-265_05C83572-6E6F-4301-9DF2-B07701299798,263,1900-01-01 18:06:00.000000000,18,6,5,50.9191,7.04993,100191,1,60.0,536,50.924753,7.045136,0
84-191-001-939.2.21:175800-7-265_05C83572-6E6F-4301-9DF2-B07701299798,536,1900-01-01 18:07:00.000000000,18,7,6,50.924753,7.045136,100191,1,60.0,533,50.924753,7.045136,1
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4242,1900-01-01 13:27:00.000000000,13,27,5,51.101666,7.610886,1100320,0,240.0,7892,51.099873,7.603999,2
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4241,1900-01-01 13:31:00.000000000,13,31,6,51.099873,7.603999,1100320,0,60.0,4242,51.091597,7.597874,1
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4237,1900-01-01 13:32:00.000000000,13,32,9,51.091597,7.597874,1100320,0,120.0,4241,51.076279,7.599187,1
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4236,1900-01-01 13:34:00.000000000,13,34,10,51.076279,7.599187,1100320,0,180.0,4237,51.076571,7.594245,0
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4235,1900-01-01 13:37:00.000000000,13,37,11,51.076571,7.594245,1100320,0,120.0,4236,51.071523,7.566006,4
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4230,1900-01-01 13:39:00.000000000,13,39,16,51.071523,7.566006,1100320,0,240.0,4235,51.070857,7.560019,1
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4226,1900-01-01 13:43:00.000000000,13,43,17,51.070857,7.560019,1100320,0,60.0,4230,51.074244,7.555495,2
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4227,1900-01-01 13:44:00.000000000,13,44,18,51.074244,7.555495,1100320,0,60.0,4226,51.077015,7.551279,1
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4228,1900-01-01 13:45:00.000000000,13,45,19,51.077015,7.551279,1100320,0,60.0,4227,51.0804,7.541402,2
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4229,1900-01-01 13:46:00.000000000,13,46,20,51.0804,7.541402,1100320,0,60.0,4228,51.081117,7.531978,0
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4113,1900-01-01 13:47:00.000000000,13,47,21,51.081117,7.531978,1100320,0,120.0,4229,51.081117,7.531978,1
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,7892,1900-01-01 13:20:00.000000000,13,20,1,51.107875,7.634407,1100320,1,300.0,4242,51.107875,7.634407,2
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,7892,1900-01-01 13:25:00.000000000,13,25,1,51.107875,7.634407,1100320,1,120.0,4245,51.106959,7.638187,4
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4245,1900-01-01 13:27:00.000000000,13,27,2,51.106959,7.638187,1100320,1,60.0,4244,51.105453,7.638505,4
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4244,1900-01-01 13:28:00.000000000,13,28,3,51.105453,7.638505,1100320,1,90.0,4243,51.099538,7.63337,1
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4243,1900-01-01 13:29:30.000000000,13,29,4,51.099538,7.63337,1100320,1,150.0,4242,51.101666,7.610886,0
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4242,1900-01-01 13:32:00.000000000,13,32,5,51.101666,7.610886,1100320,1,60.0,4241,51.099873,7.603999,1
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4241,1900-01-01 13:33:00.000000000,13,33,6,51.099873,7.603999,1100320,1,180.0,4240,51.096501,7.584338,1
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4240,1900-01-01 13:36:00.000000000,13,36,7,51.096501,7.584338,1100320,1,60.0,4238,51.089486,7.582557,0
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4238,1900-01-01 13:37:00.000000000,13,37,8,51.089486,7.582557,1100320,1,120.0,4237,51.091597,7.597874,1
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4237,1900-01-01 13:39:00.000000000,13,39,9,51.091597,7.597874,1100320,1,300.0,4236,51.076279,7.599187,2
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4236,1900-01-01 13:44:00.000000000,13,44,10,51.076279,7.599187,1100320,1,60.0,4235,51.076571,7.594245,2
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4235,1900-01-01 13:45:00.000000000,13,45,11,51.076571,7.594245,1100320,1,180.0,4231,51.076571,7.594245,0
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4235,1900-01-01 13:48:00.000000000,13,48,11,51.076571,7.594245,1100320,1,180.0,4230,51.069782,7.573152,0
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4231,1900-01-01 13:51:00.000000000,13,51,12,51.069782,7.573152,1100320,1,240.0,4234,51.069782,7.573152,2
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4231,1900-01-01 13:55:00.000000000,13,55,12,51.069782,7.573152,1100320,1,60.0,4232,51.058355,7.582621,2
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4234,1900-01-01 13:56:00.000000000,13,56,13,51.058355,7.582621,1100320,1,120.0,4568,51.069442,7.578377,1
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4568,1900-01-01 13:58:00.000000000,13,58,14,51.069442,7.578377,1100320,1,60.0,4233,51.071818,7.578201,3
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4233,1900-01-01 13:59:00.000000000,13,59,15,51.071818,7.578201,1100320,1,60.0,4230,51.071523,7.566006,0
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4230,1900-01-01 14:00:00.000000000,14,0,16,51.071523,7.566006,1100320,1,60.0,4226,51.070857,7.560019,2
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4226,1900-01-01 14:01:00.000000000,14,1,17,51.070857,7.560019,1100320,1,60.0,4227,51.074244,7.555495,1
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4227,1900-01-01 14:02:00.000000000,14,2,18,51.074244,7.555495,1100320,1,60.0,4228,51.077015,7.551279,2
87-320-011-7892.2.21:132000-21-1_6C7DA6C8-E8E9-4BE7-A811-AF580131A743,4228,1900-01-01 14:03:00.000000000,14,3,19,51.077015,7.551279,1100320,1,120.0,4229,51.0804,7.541402,1
