,trip_id,start_stop_id,arrival_time,arrival_hour,arrival_minute,stop_sequence_x,stop_lat,stop_lon,route_id,direction_id,speed_kmh,segment_max_speed_kmh,runtime_sec,end_stop_id,distance_m,next_lat,next_lon,congestion_level
8237,350-155-001-642.2.22:185600-26-265_00257B3D-2EA5-42A4-9037-B0770129A34F,613,1900-01-01 19:19:04.343434343,19,19,17,50.982018,7.043659,100155,0,27.0,27.0,60.0,614,454.305681067396,50.978619,7.039753,2
6103,222086-222-003-5219.2.28:184000-42-62_76512F8B-599C-484F-AB22-B058012E2217,2949,1900-01-01 19:19:12.000000000,19,19,29,51.01328,7.078633,300222,1,26.0,26.0,60.0,3265,431.06428226789,51.010194,7.075013,2
4747,201088-201-003-814.2.22:191900-29-63_FBB9EEB2-1033-460F-BCDB-AFD600E740C8,6973,1900-01-01 19:19:25.714285714,19,19,2,51.01083,6.989888,300201,1,37.5,45.0,150.0,5232,1485.80390268338,51.014225,6.985885,1
12634,616-122-001-337.2.33:190500-18-261_B122F8E9-2C71-4813-8D08-B04600BEBEDB,384,1900-01-01 19:19:26.086956522,19,19,9,51.01207,6.906868,100122,1,31.0,31.0,60.0,387,522.164846802234,51.01699,6.903031,1
12107,6080196-608-006-1574.2.24:182900-47-1_2D246A5B-64C3-41C4-A60E-AF4700977F34,7786,1900-01-01 19:19:42.857142857,19,19,42,50.705673,7.057709,600608,0,22.1,24.2752987344503,9.23076923076923,1361,167.46932513259,50.70115,7.059872,2
49,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,5297,1900-01-01 19:19:48.000000000,19,19,6,51.156805,7.0702,300025,1,24.0,24.0,60.0,3450,398.375757585152,51.15429,7.066125,2
8265,350-155-001-642.2.22:185600-26-265_00257B3D-2EA5-42A4-9037-B0770129A34F,662,1900-01-01 19:19:48.184615385,19,19,19,50.976628,7.035223,100155,1,25.0,25.0,60.0,611,413.723503773928,50.977695,7.032527,2
12108,6080196-608-006-1574.2.24:182900-47-1_2D246A5B-64C3-41C4-A60E-AF4700977F34,2528,1900-01-01 19:19:52.087912088,19,19,43,50.70115,7.059872,600608,0,16.0,16.0,120.0,7786,532.489537910824,50.699662,7.057418,3
6063,222086-222-003-5219.2.28:184000-42-62_76512F8B-599C-484F-AB22-B058012E2217,3266,1900-01-01 19:19:53.636363636,19,19,31,51.007065,7.073117,300222,0,22.0,22.0,60.0,3265,370.531191162686,51.00457,7.076621,2
1873,11-348-011-4265.2.21:191900-20-175_5493C41A-A8CC-4D83-87C6-B05300F54767,4480,1900-01-01 19:20:00.000000000,19,20,2,51.005446,7.631985,1100348,1,23.0,23.0,60.0,4481,389.41907612214,51.004424,7.636223,2
1866,11-348-011-4265.2.21:191900-20-175_5493C41A-A8CC-4D83-87C6-B05300F54767,4480,1900-01-01 19:20:00.000000000,19,20,2,51.005446,7.631985,1100348,0,43.0,43.0,60.0,4265,717.559068338195,51.004424,7.636223,0
4989,202164-202-003-3064.2.22:191700-25-63_038D4825-8F67-4D67-B644-AF6D0110E680,5219,1900-01-01 19:20:00.000000000,19,20,3,51.066176,7.008759,300202,0,10.0,22.0,120.0,5221,324.951390259911,51.065779,7.00584,4
3237,15-915-017-7603.2.21:185800-14-1_EFF7FA7C-18FB-475C-A802-AF5501315E9B,9024,1900-01-01 19:20:00.000000000,19,20,10,50.939131,6.581396,1700915,0,50.0,50.0,60.0,9461,830.866841736876,50.940759,6.574004,0
4718,201088-201-003-814.2.22:191900-29-63_FBB9EEB2-1033-460F-BCDB-AFD600E740C8,6973,1900-01-01 19:20:00.000000000,19,20,2,51.01083,6.989888,300201,0,8.0,14.0,180.0,814,414.120825157837,51.014225,6.985885,4
8238,350-155-001-642.2.22:185600-26-265_00257B3D-2EA5-42A4-9037-B0770129A34F,612,1900-01-01 19:20:04.343434343,19,20,18,50.978619,7.039753,100155,0,17.0,17.0,120.0,613,563.971721713823,50.976628,7.035223,3
6104,222086-222-003-5219.2.28:184000-42-62_76512F8B-599C-484F-AB22-B058012E2217,3265,1900-01-01 19:20:12.000000000,19,20,30,51.010194,7.075013,300222,1,22.0,24.2752987344503,60.0,3266,370.656560732678,51.007065,7.073117,2
12618,616-122-001-337.2.33:190500-18-261_B122F8E9-2C71-4813-8D08-B04600BEBEDB,388,1900-01-01 19:20:15.789473684,19,20,10,51.01699,6.903031,100122,0,17.8,18.0,120.0,385,578.56135639629,51.021129,6.89781,3
12635,616-122-001-337.2.33:190500-18-261_B122F8E9-2C71-4813-8D08-B04600BEBEDB,388,1900-01-01 19:20:26.086956522,19,20,10,51.01699,6.903031,100122,1,27.2,43.0,103.04347826087,384,714.759712564332,51.021129,6.89781,2
12149,6080196-608-006-1574.2.24:182900-47-1_2D246A5B-64C3-41C4-A60E-AF4700977F34,1342,1900-01-01 19:20:31.252747252,19,20,36,50.71644,7.051042,600608,1,19.0,24.2752987344503,60.0,8811,313.898808457507,50.714246,7.054079,3
7542,282-873-022-1867.2.21:184600-25-128_7317365F-0BF6-412C-A28D-B07E00FA3EE4,8806,1900-01-01 19:20:39.000000000,19,20,23,50.652734,6.788895,2200873,1,24.0,24.0,60.0,8873,397.865675011919,50.656185,6.787723,2
50,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,3450,1900-01-01 19:20:48.000000000,19,20,7,51.15429,7.066125,300025,1,26.0,26.0,120.0,3449,860.407810359708,51.151736,7.055332,2
8266,350-155-001-642.2.22:185600-26-265_00257B3D-2EA5-42A4-9037-B0770129A34F,611,1900-01-01 19:20:48.184615385,19,20,20,50.977695,7.032527,100155,1,20.0,28.0,94.2857142857143,610,458.358551168993,50.980993,7.031618,2
6064,222086-222-003-5219.2.28:184000-42-62_76512F8B-599C-484F-AB22-B058012E2217,3267,1900-01-01 19:20:53.636363636,19,20,32,51.00457,7.076621,300222,0,21.0,42.0,120.0,3266,693.999536372052,51.009034,7.080828,2
1,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,8956,1900-01-01 19:21:00.000000000,19,21,3,51.163758,7.07951,300025,0,29.0,29.0,60.0,2360,479.042020970192,51.161681,7.077661,2
1874,11-348-011-4265.2.21:191900-20-175_5493C41A-A8CC-4D83-87C6-B05300F54767,4481,1900-01-01 19:21:00.000000000,19,21,3,51.004424,7.636223,1100348,1,28.0,57.0,120.0,4482,943.375330508116,50.996327,7.636095,1
1867,11-348-011-4265.2.21:191900-20-175_5493C41A-A8CC-4D83-87C6-B05300F54767,4481,1900-01-01 19:21:00.000000000,19,21,3,51.004424,7.636223,1100348,0,23.0,23.0,60.0,4480,388.997510344531,50.996327,7.636095,2
5014,202164-202-003-3064.2.22:191700-25-63_038D4825-8F67-4D67-B644-AF6D0110E680,5219,1900-01-01 19:21:00.000000000,19,21,3,51.066176,7.008759,300202,1,6.0,13.0,120.0,5220,153.736746014061,51.065779,7.00584,4
3238,15-915-017-7603.2.21:185800-14-1_EFF7FA7C-18FB-475C-A802-AF5501315E9B,9461,1900-01-01 19:21:00.000000000,19,21,11,50.940759,6.574004,1700915,0,15.0,15.0,120.0,9462,512.926554897956,50.937619,6.569129,4
6105,222086-222-003-5219.2.28:184000-42-62_76512F8B-599C-484F-AB22-B058012E2217,3266,1900-01-01 19:21:12.000000000,19,21,31,51.007065,7.073117,300222,1,21.0,21.0,120.0,3267,693.999536372051,51.00457,7.076621,2
12150,6080196-608-006-1574.2.24:182900-47-1_2D246A5B-64C3-41C4-A60E-AF4700977F34,8811,1900-01-01 19:21:31.252747252,19,21,37,50.714246,7.054079,600608,1,20.0,20.0,60.0,1360,330.415311471248,50.712004,7.054468,3
7543,282-873-022-1867.2.21:184600-25-128_7317365F-0BF6-412C-A28D-B07E00FA3EE4,8873,1900-01-01 19:21:39.000000000,19,21,24,50.656185,6.787723,2200873,1,14.0,14.0,120.0,6058,457.65955541953,50.656185,6.787723,4
12109,6080196-608-006-1574.2.24:182900-47-1_2D246A5B-64C3-41C4-A60E-AF4700977F34,2529,1900-01-01 19:21:52.087912088,19,21,44,50.699662,7.057418,600608,0,17.7,20.0,73.8461538461538,2528,339.493317848624,50.700339,7.053102,3
4748,201088-201-003-814.2.22:191900-29-63_FBB9EEB2-1033-460F-BCDB-AFD600E740C8,5232,1900-01-01 19:21:55.714285714,19,21,3,51.014225,6.985885,300201,1,27.0,27.0,60.0,5231,454.933730832758,51.014036,6.992322,2
1868,11-348-011-4265.2.21:191900-20-175_5493C41A-A8CC-4D83-87C6-B05300F54767,4482,1900-01-01 19:22:00.000000000,19,22,4,50.996327,7.636095,1100348,0,28.0,56.0,120.0,4481,936.640265111369,50.991008,7.642916,1
2,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,3451,1900-01-01 19:22:00.000000000,19,22,4,51.161681,7.077661,300025,0,16.0,16.0,60.0,8956,266.526276167597,51.158978,7.074396,3
4990,202164-202-003-3064.2.22:191700-25-63_038D4825-8F67-4D67-B644-AF6D0110E680,5220,1900-01-01 19:22:00.000000000,19,22,4,51.065779,7.00584,300202,0,4.5,9.0,136.363636363636,5219,154.434337748441,51.063505,7.003723,4
8239,350-155-001-642.2.22:185600-26-265_00257B3D-2EA5-42A4-9037-B0770129A34F,662,1900-01-01 19:22:04.343434343,19,22,19,50.976628,7.035223,100155,0,23.0,23.0,60.0,612,390.833976996605,50.977695,7.032527,2
12636,616-122-001-337.2.33:190500-18-261_B122F8E9-2C71-4813-8D08-B04600BEBEDB,385,1900-01-01 19:22:09.130434783,19,22,11,51.021129,6.89781,100122,1,18.0,18.0,120.0,388,585.906118282015,51.021129,6.89781,3
12619,616-122-001-337.2.33:190500-18-261_B122F8E9-2C71-4813-8D08-B04600BEBEDB,385,1900-01-01 19:22:15.789473684,19,22,11,51.021129,6.89781,100122,0,32.0,32.0,360.0,381,3173.99407345014,51.000419,6.878847,1
8267,350-155-001-642.2.22:185600-26-265_00257B3D-2EA5-42A4-9037-B0770129A34F,610,1900-01-01 19:22:22.470329671,19,22,21,50.980993,7.031618,100155,1,26.0,26.0,120.0,605,852.477406068895,50.978798,7.020562,2
12151,6080196-608-006-1574.2.24:182900-47-1_2D246A5B-64C3-41C4-A60E-AF4700977F34,1360,1900-01-01 19:22:31.252747252,19,22,38,50.712004,7.054468,600608,1,16.9,24.2752987344503,42.8571428571429,1363,232.789516097826,50.71096,7.051627,3
51,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,3449,1900-01-01 19:22:48.000000000,19,22,8,51.151736,7.055332,300025,1,30.0,30.0,60.0,2636,504.886294041218,51.150643,7.050905,2
6065,222086-222-003-5219.2.28:184000-42-62_76512F8B-599C-484F-AB22-B058012E2217,7912,1900-01-01 19:22:53.636363636,19,22,33,51.009034,7.080828,300222,0,35.0,35.0,60.0,3267,580.981591965211,51.009366,7.083871,1
4749,201088-201-003-814.2.22:191900-29-63_FBB9EEB2-1033-460F-BCDB-AFD600E740C8,5231,1900-01-01 19:22:55.714285714,19,22,4,51.014036,6.992322,300201,1,17.0,34.0,120.0,1541,558.835085961937,51.018966,6.990831,3
1875,11-348-011-4265.2.21:191900-20-175_5493C41A-A8CC-4D83-87C6-B05300F54767,4482,1900-01-01 19:23:00.000000000,19,23,4,50.996327,7.636095,1100348,1,45.5,46.0,60.0,9240,755.988275354206,50.991008,7.642916,0
4719,201088-201-003-814.2.22:191900-29-63_FBB9EEB2-1033-460F-BCDB-AFD600E740C8,5232,1900-01-01 19:23:00.000000000,19,23,3,51.014225,6.985885,300201,0,38.6,45.0,145.714285714286,6973,1484.96256516018,51.014036,6.992322,1
1785,1060-749-012-1690.2.22:192300-14-153_4AE616C6-629C-461E-9FDF-B05400EB6EB3,1690,1900-01-01 19:23:00.000000000,19,23,1,50.629212,6.947502,1200749,1,17.0,17.0,120.0,7114,566.235264608908,50.626062,6.947863,3
3239,15-915-017-7603.2.21:185800-14-1_EFF7FA7C-18FB-475C-A802-AF5501315E9B,9462,1900-01-01 19:23:00.000000000,19,23,12,50.937619,6.569129,1700915,0,13.0,13.0,180.0,6730,664.431367573912,50.937618,6.561987,4
5015,202164-202-003-3064.2.22:191700-25-63_038D4825-8F67-4D67-B644-AF6D0110E680,5220,1900-01-01 19:23:00.000000000,19,23,4,51.065779,7.00584,300202,1,11.0,22.0,120.0,5222,374.442527037482,51.063505,7.003723,4
3,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,7772,1900-01-01 19:23:00.000000000,19,23,5,51.158978,7.074396,300025,0,32.0,32.0,60.0,3451,539.092369547655,51.156805,7.0702,1
8240,350-155-001-642.2.22:185600-26-265_00257B3D-2EA5-42A4-9037-B0770129A34F,611,1900-01-01 19:23:04.343434343,19,23,20,50.977695,7.032527,100155,0,18.5,25.0,90.0,662,413.374743977132,50.980993,7.031618,3
12110,6080196-608-006-1574.2.24:182900-47-1_2D246A5B-64C3-41C4-A60E-AF4700977F34,1372,1900-01-01 19:23:05.934065934,19,23,45,50.700339,7.053102,600608,0,19.0,19.0,60.0,2529,316.415362323293,50.697307,7.049397,3
6106,222086-222-003-5219.2.28:184000-42-62_76512F8B-599C-484F-AB22-B058012E2217,3267,1900-01-01 19:23:12.000000000,19,23,32,51.00457,7.076621,300222,1,35.0,35.0,60.0,7912,581.323062689221,51.009034,7.080828,1
12152,6080196-608-006-1574.2.24:182900-47-1_2D246A5B-64C3-41C4-A60E-AF4700977F34,1363,1900-01-01 19:23:14.109890109,19,23,39,50.71096,7.051627,600608,1,19.1,24.2752987344503,42.8571428571429,2724,289.766070595123,50.70965,7.054373,3
52,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,2636,1900-01-01 19:23:48.000000000,19,23,9,51.150643,7.050905,300025,1,26.0,26.0,60.0,3448,434.798060325048,51.148841,7.045405,2
6066,222086-222-003-5219.2.28:184000-42-62_76512F8B-599C-484F-AB22-B058012E2217,3264,1900-01-01 19:23:53.636363636,19,23,34,51.009366,7.083871,300222,0,23.0,23.0,60.0,7912,377.455727733092,51.006679,7.088624,2
12153,6080196-608-006-1574.2.24:182900-47-1_2D246A5B-64C3-41C4-A60E-AF4700977F34,2724,1900-01-01 19:23:56.967032966,19,23,40,50.70965,7.054373,600608,1,26.0,26.0,60.0,1361,430.492667949126,50.707193,7.05763,2
1869,11-348-011-4265.2.21:191900-20-175_5493C41A-A8CC-4D83-87C6-B05300F54767,9240,1900-01-01 19:24:00.000000000,19,24,5,50.991008,7.642916,1100348,0,45.0,45.0,60.0,4482,744.540187598724,50.986251,7.637279,0
1876,11-348-011-4265.2.21:191900-20-175_5493C41A-A8CC-4D83-87C6-B05300F54767,9240,1900-01-01 19:24:00.000000000,19,24,5,50.991008,7.642916,1100348,1,19.0,19.0,120.0,4552,630.348089553023,50.986251,7.637279,3
4,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,5297,1900-01-01 19:24:00.000000000,19,24,6,51.156805,7.0702,300025,0,23.0,23.0,60.0,7772,384.3438395394,51.15429,7.066125,2
12111,6080196-608-006-1574.2.24:182900-47-1_2D246A5B-64C3-41C4-A60E-AF4700977F34,1375,1900-01-01 19:24:05.934065934,19,24,46,50.697307,7.049397,600608,0,32.0,32.0,60.0,1372,525.629510658273,50.695824,7.041338,1
12637,616-122-001-337.2.33:190500-18-261_B122F8E9-2C71-4813-8D08-B04600BEBEDB,385,1900-01-01 19:24:09.130434783,19,24,18,51.021129,6.89781,100122,1,18.0,18.0,120.0,388,585.906118282015,51.021129,6.89781,3
6107,222086-222-003-5219.2.28:184000-42-62_76512F8B-599C-484F-AB22-B058012E2217,7912,1900-01-01 19:24:12.000000000,19,24,33,51.009034,7.080828,300222,1,15.8,23.0,96.0,3264,377.455727733092,51.009366,7.083871,3
4991,202164-202-003-3064.2.22:191700-25-63_038D4825-8F67-4D67-B644-AF6D0110E680,5222,1900-01-01 19:24:16.363636364,19,24,5,51.063505,7.003723,300202,0,14.3,23.0,102.0,5220,374.442527037482,51.061248,7.003802,3
8268,350-155-001-642.2.22:185600-26-265_00257B3D-2EA5-42A4-9037-B0770129A34F,605,1900-01-01 19:24:22.470329671,19,24,22,50.978798,7.020562,100155,1,18.0,35.0,120.0,633,585.310039739983,50.974758,7.014764,2
8241,350-155-001-642.2.22:185600-26-265_00257B3D-2EA5-42A4-9037-B0770129A34F,610,1900-01-01 19:24:34.343434343,19,24,21,50.980993,7.031618,100155,0,21.0,28.0,90.0,611,458.358551168993,50.978798,7.020562,2
53,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,3448,1900-01-01 19:24:48.000000000,19,24,10,51.148841,7.045405,300025,1,36.0,36.0,120.0,3447,1188.5199133195,51.14615,7.02951,1
6067,222086-222-003-5219.2.28:184000-42-62_76512F8B-599C-484F-AB22-B058012E2217,3268,1900-01-01 19:24:53.636363636,19,24,35,51.006679,7.088624,300222,0,28.0,28.0,60.0,3264,464.176612763827,51.003327,7.09621,2
4750,201088-201-003-814.2.22:191900-29-63_FBB9EEB2-1033-460F-BCDB-AFD600E740C8,1541,1900-01-01 19:24:55.714285714,19,24,5,51.018966,6.990831,300201,1,34.0,68.0,120.0,5229,1130.5938210923,51.027857,6.989624,1
12154,6080196-608-006-1574.2.24:182900-47-1_2D246A5B-64C3-41C4-A60E-AF4700977F34,1361,1900-01-01 19:24:56.967032966,19,24,41,50.707193,7.05763,600608,1,14.1,24.2752987344503,42.8571428571429,7786,167.46932513259,50.705673,7.057709,3
1786,1060-749-012-1690.2.22:192300-14-153_4AE616C6-629C-461E-9FDF-B05400EB6EB3,7114,1900-01-01 19:25:00.000000000,19,25,2,50.626062,6.947863,1200749,1,27.0,27.0,60.0,6019,442.756494482563,50.625652,6.954031,2
7600,29-706-024-4060.2.21:192500-14-1_F07B1813-C8E0-4839-88AA-AF41012CC737,4060,1900-01-01 19:25:00.000000000,19,25,1,50.806444,6.897147,2400706,0,16.0,16.0,120.0,5381,523.042539076672,50.80449,6.89989,3
5,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,3450,1900-01-01 19:25:00.000000000,19,25,7,51.15429,7.066125,300025,0,24.0,24.0,60.0,5297,399.464782069137,51.151736,7.055332,2
1870,11-348-011-4265.2.21:191900-20-175_5493C41A-A8CC-4D83-87C6-B05300F54767,4552,1900-01-01 19:25:00.000000000,19,25,6,50.986251,7.637279,1100348,0,19.0,19.0,120.0,9240,624.844134768928,50.983798,7.621085,3
5016,202164-202-003-3064.2.22:191700-25-63_038D4825-8F67-4D67-B644-AF6D0110E680,5222,1900-01-01 19:25:00.000000000,19,25,5,51.063505,7.003723,300202,1,15.0,15.0,60.0,5223,251.233409220096,51.061248,7.003802,4
12112,6080196-608-006-1574.2.24:182900-47-1_2D246A5B-64C3-41C4-A60E-AF4700977F34,1374,1900-01-01 19:25:05.934065934,19,25,47,50.695824,7.041338,600608,0,40.0,40.0,60.0,1375,673.466171930653,50.695824,7.041338,1
4720,201088-201-003-814.2.22:191900-29-63_FBB9EEB2-1033-460F-BCDB-AFD600E740C8,5231,1900-01-01 19:25:25.714285714,19,25,4,51.014036,6.992322,300201,0,27.0,27.0,60.0,5232,454.933730832758,51.018966,6.990831,2
12155,6080196-608-006-1574.2.24:182900-47-1_2D246A5B-64C3-41C4-A60E-AF4700977F34,7786,1900-01-01 19:25:39.824175823,19,25,42,50.705673,7.057709,600608,1,20.6,32.0,102.857142857143,2528,532.489537910824,50.70115,7.059872,2
6108,222086-222-003-5219.2.28:184000-42-62_76512F8B-599C-484F-AB22-B058012E2217,3264,1900-01-01 19:25:48.000000000,19,25,34,51.009366,7.083871,300222,1,28.0,28.0,60.0,3268,464.176612763827,51.006679,7.088624,2
6068,222086-222-003-5219.2.28:184000-42-62_76512F8B-599C-484F-AB22-B058012E2217,3269,1900-01-01 19:25:53.636363636,19,25,36,51.003327,7.09621,300222,0,40.0,40.0,60.0,3268,674.727351008084,50.998982,7.100296,1
4992,202164-202-003-3064.2.22:191700-25-63_038D4825-8F67-4D67-B644-AF6D0110E680,5223,1900-01-01 19:25:58.363636364,19,25,6,51.061248,7.003802,300202,0,15.0,15.0,60.0,5222,251.233409220096,51.058538,7.003187,4
1775,1060-749-012-1690.2.22:192300-14-153_4AE616C6-629C-461E-9FDF-B05400EB6EB3,6019,1900-01-01 19:26:00.000000000,19,26,3,50.625652,6.954031,1200749,0,15.0,28.0,120.0,2823,498.379151993059,50.624576,6.959238,3
6,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,3449,1900-01-01 19:26:00.000000000,19,26,8,51.151736,7.055332,300025,0,51.0,51.0,60.0,3450,851.287041424288,51.150643,7.050905,0
5017,202164-202-003-3064.2.22:191700-25-63_038D4825-8F67-4D67-B644-AF6D0110E680,5223,1900-01-01 19:26:00.000000000,19,26,6,51.061248,7.003802,300202,1,19.0,19.0,60.0,5224,311.011411624092,51.058538,7.003187,3
1787,1060-749-012-1690.2.22:192300-14-153_4AE616C6-629C-461E-9FDF-B05400EB6EB3,6019,1900-01-01 19:26:00.000000000,19,26,3,50.625652,6.954031,1200749,1,24.0,24.0,60.0,2064,400.466721662712,50.624576,6.959238,2
1877,11-348-011-4265.2.21:191900-20-175_5493C41A-A8CC-4D83-87C6-B05300F54767,4552,1900-01-01 19:26:00.000000000,19,26,6,50.986251,7.637279,1100348,1,42.0,42.0,120.0,4384,1386.49020092546,50.983798,7.621085,0
3240,15-915-017-7603.2.21:185800-14-1_EFF7FA7C-18FB-475C-A802-AF5501315E9B,6730,1900-01-01 19:26:00.000000000,19,26,13,50.937618,6.561987,1700915,0,43.0,43.0,120.0,5242,1417.12235728966,50.937618,6.561987,0
8242,350-155-001-642.2.22:185600-26-265_00257B3D-2EA5-42A4-9037-B0770129A34F,605,1900-01-01 19:26:04.343434343,19,26,22,50.978798,7.020562,100155,0,26.0,26.0,120.0,610,852.477406068895,50.974758,7.014764,2
8269,350-155-001-642.2.22:185600-26-265_00257B3D-2EA5-42A4-9037-B0770129A34F,633,1900-01-01 19:26:22.470329671,19,26,23,50.974758,7.014764,100155,1,20.0,27.0,240.0,631,1307.08579541479,50.966126,7.006732,2
4721,201088-201-003-814.2.22:191900-29-63_FBB9EEB2-1033-460F-BCDB-AFD600E740C8,1541,1900-01-01 19:26:25.714285714,19,26,5,51.018966,6.990831,300201,0,34.0,34.0,60.0,5231,558.835085961937,51.027857,6.989624,1
54,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,3447,1900-01-01 19:26:48.000000000,19,26,11,51.14615,7.02951,300025,1,23.0,23.0,60.0,3446,378.178270812283,51.14266,7.027789,2
6109,222086-222-003-5219.2.28:184000-42-62_76512F8B-599C-484F-AB22-B058012E2217,3268,1900-01-01 19:26:48.000000000,19,26,35,51.006679,7.088624,300222,1,40.0,40.0,60.0,3269,674.727351008084,51.003327,7.09621,1
6069,222086-222-003-5219.2.28:184000-42-62_76512F8B-599C-484F-AB22-B058012E2217,3270,1900-01-01 19:26:53.636363636,19,26,37,50.998982,7.100296,300222,0,25.9,38.0,98.1818181818182,3269,628.066786544405,50.996341,7.107784,2
4751,201088-201-003-814.2.22:191900-29-63_FBB9EEB2-1033-460F-BCDB-AFD600E740C8,5229,1900-01-01 19:26:55.714285714,19,26,6,51.027857,6.989624,300201,1,15.5,18.0,210.0,5228,889.144405431937,51.031508,6.991655,3
4993,202164-202-003-3064.2.22:191700-25-63_038D4825-8F67-4D67-B644-AF6D0110E680,5224,1900-01-01 19:26:58.363636364,19,26,7,51.058538,7.003187,300202,0,12.0,19.0,102.0,5223,311.011411624092,51.054548,7.017606,4
1788,1060-749-012-1690.2.22:192300-14-153_4AE616C6-629C-461E-9FDF-B05400EB6EB3,2064,1900-01-01 19:27:00.000000000,19,27,4,50.624576,6.959238,1200749,1,34.0,34.0,300.0,8746,2815.84375229781,50.606491,6.98475,1
7601,29-706-024-4060.2.21:192500-14-1_F07B1813-C8E0-4839-88AA-AF41012CC737,5381,1900-01-01 19:27:00.000000000,19,27,2,50.80449,6.89989,2400706,0,4.0,4.0,60.0,5380,72.9124224859874,50.804192,6.898948,4
1871,11-348-011-4265.2.21:191900-20-175_5493C41A-A8CC-4D83-87C6-B05300F54767,4384,1900-01-01 19:27:00.000000000,19,27,7,50.983798,7.621085,1100348,0,42.0,42.0,120.0,4552,1397.50913745258,50.983798,7.621085,0
7,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,2636,1900-01-01 19:27:00.000000000,19,27,9,51.150643,7.050905,300025,0,55.0,55.0,60.0,3449,912.779498051385,51.148841,7.045405,0
5018,202164-202-003-3064.2.22:191700-25-63_038D4825-8F67-4D67-B644-AF6D0110E680,5224,1900-01-01 19:27:00.000000000,19,27,7,51.058538,7.003187,300202,1,29.0,36.0,240.0,7212,1815.28370151316,51.054548,7.017606,2
12156,6080196-608-006-1574.2.24:182900-47-1_2D246A5B-64C3-41C4-A60E-AF4700977F34,2528,1900-01-01 19:27:22.681318680,19,27,43,50.70115,7.059872,600608,1,20.0,20.0,60.0,2529,339.493317848624,50.699662,7.057418,3
4722,201088-201-003-814.2.22:191900-29-63_FBB9EEB2-1033-460F-BCDB-AFD600E740C8,5229,1900-01-01 19:27:25.714285714,19,27,6,51.027857,6.989624,300201,0,27.7,68.0,154.285714285714,1541,1130.5938210923,51.031508,6.991655,1
6110,222086-222-003-5219.2.28:184000-42-62_76512F8B-599C-484F-AB22-B058012E2217,3269,1900-01-01 19:27:48.000000000,19,27,36,51.003327,7.09621,300222,1,19.0,19.0,120.0,3270,628.066786544405,50.998982,7.100296,3
55,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,3446,1900-01-01 19:27:48.000000000,19,27,12,51.14266,7.027789,300025,1,24.0,24.0,60.0,3445,392.425645007312,51.139561,7.026491,2
1776,1060-749-012-1690.2.22:192300-14-153_4AE616C6-629C-461E-9FDF-B05400EB6EB3,2064,1900-01-01 19:28:00.000000000,19,28,4,50.624576,6.959238,1200749,0,24.0,24.0,60.0,6019,394.554709877885,50.606491,6.98475,2
8,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,3448,1900-01-01 19:28:00.000000000,19,28,10,51.148841,7.045405,300025,0,26.0,26.0,60.0,2636,434.143606516225,51.14615,7.02951,2
7602,29-706-024-4060.2.21:192500-14-1_F07B1813-C8E0-4839-88AA-AF41012CC737,5380,1900-01-01 19:28:00.000000000,19,28,3,50.804192,6.898948,2400706,0,21.0,21.0,60.0,4058,356.00360276209,50.804402,6.894994,2
1878,11-348-011-4265.2.21:191900-20-175_5493C41A-A8CC-4D83-87C6-B05300F54767,4384,1900-01-01 19:28:00.000000000,19,28,7,50.983798,7.621085,1100348,1,21.0,21.0,120.0,4383,707.077239619499,50.982449,7.611368,2
8243,350-155-001-642.2.22:185600-26-265_00257B3D-2EA5-42A4-9037-B0770129A34F,633,1900-01-01 19:28:04.343434343,19,28,23,50.974758,7.014764,100155,0,23.7,35.0,100.0,605,586.00315056265,50.966126,7.006732,2
12620,616-122-001-337.2.33:190500-18-261_B122F8E9-2C71-4813-8D08-B04600BEBEDB,381,1900-01-01 19:28:15.789473684,19,28,12,51.000419,6.878847,100122,0,13.0,13.0,120.0,746,419.040745179964,50.99823,6.877096,4
